home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,round_mode_detail,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
Lithuania,Gibraltar,LTU,GIB,1.0,0.0,,,1.0,0.0,Lithuania,WIN_REGULAR,2023,2024-03-26,2024-03-26T17:00:00Z,2,,MD2,,,,,,FINISHED,SECOND_LEG,PR_PLAY_OFF,KNOCK_OUT,KNOCK_OUT_TWO_LEGS,6102.0,64556,LTU,15174.0,54.8973667,23.9371222,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 51, 'second': 0}, 'international_name': 'Fedor Černych', 'club_shirt_name': 'Cernych', 'country_code': 'LTU', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Rudolf Repka', 'role': 'UEFA_DELEGATE', 'name_short': 'Repka', 'gender': 'MALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}, {'name': 'Bojan Zobenica', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Zobenica', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Rade Obrenovič', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Obrenovič', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Fran Jović', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Jović', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Pawel Gil', 'role': 'REFEREE_OBSERVER', 'name_short': 'Gil', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Nejc Kajtazovic', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Kajtazovic', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Alen Jakšić', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Jakšić', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Duje Strukan', 'role': 'REFEREE', 'name_short': 'Strukan', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}]",Kaunas,Dariaus ir Girėno stadionas,Dariaus ir Girėno stadionas,Darius & Girenas Stadium,Darius & Girenas Stadium,Dariaus ir Girėno stadionas
Gibraltar,Lithuania,GIB,LTU,0.0,1.0,,,0.0,1.0,Lithuania,WIN_REGULAR,2023,2024-03-21,2024-03-21T19:45:00Z,0,,MD1,,,,,,FINISHED,FIRST_LEG,PR_PLAY_OFF,KNOCK_OUT,KNOCK_OUT_TWO_LEGS,207.0,83174,POR,21329.0,37.0882972,-7.9747528,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 60, 'second': 16}, 'international_name': 'Armandas Kučys', 'club_shirt_name': 'Kučys', 'country_code': 'LTU', 'national_field_position': 'FORWARD', 'national_jersey_number': '14', 'goal_type': 'SCORED'}]",,,"[{'phase': 'FIRST_HALF', 'time': {'minute': 26, 'second': 46}, 'international_name': 'Dayle Coleing', 'club_shirt_name': 'Coleing', 'country_code': 'GIB', 'national_field_position': 'GOALKEEPER', 'national_jersey_number': '23'}, {'phase': 'SECOND_HALF', 'time': {'minute': 71, 'second': 47}, 'international_name': 'Edvinas Girdvainis', 'club_shirt_name': 'Girdvainis', 'country_code': 'LTU', 'national_field_position': 'DEFENDER', 'national_jersey_number': '4'}]","[{'name': 'Giorgi Kruashvili', 'role': 'REFEREE', 'name_short': 'Kruashvili', 'gender': 'MALE', 'counrty_code': 'GEO', 'counrty': 'Georgia'}, {'name': 'Zaza Pipia', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Pipia', 'gender': 'MALE', 'counrty_code': 'GEO', 'counrty': 'Georgia'}, {'name': 'Abdulkadir Bitigen', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Bitigen', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Levan Varamishvili', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Varamishvili', 'gender': 'MALE', 'counrty_code': 'GEO', 'counrty': 'Georgia'}, {'name': 'Atilla Karaoglan', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Karaoglan', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Kim Hallberg', 'role': 'UEFA_DELEGATE', 'name_short': 'Hallberg', 'gender': 'MALE', 'counrty_code': 'DEN', 'counrty': 'Denmark'}, {'name': 'Alper Ulusoy', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Ulusoy', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Ferenc Székely', 'role': 'REFEREE_OBSERVER', 'name_short': 'Székely', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}]",Faro-Loulé,Estádio Algarve,Estádio Algarve,Estádio Algarve,Estádio Algarve,Estádio Algarve
Croatia,Spain,CRO,ESP,0.0,0.0,4.0,5.0,0.0,0.0,Spain,WIN_ON_PENALTIES,2023,2023-06-18,2023-06-18T18:45:00Z,2,,Final,,,,,,FINISHED,SINGLE,FINAL,FINAL,KNOCK_OUT_ONE_LEG,41110.0,52851,NED,48100.0,51.8939056,4.5232,105.0,68.0,,,"[{'phase': 'PENALTY', 'time': {}, 'international_name': 'Nikola Vlašić', 'club_shirt_name': 'Vlašić', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '13', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Joselu', 'club_shirt_name': 'JOSELU', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Marcelo Brozović', 'club_shirt_name': 'Brozović', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '11', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Rodri', 'club_shirt_name': 'Rodrigo', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '16', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Luka Modrić', 'club_shirt_name': 'MODRIĆ', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Mikel Merino', 'club_shirt_name': 'Merino', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '6', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Lovro Majer', 'club_shirt_name': 'Majer', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Marco Asensio', 'club_shirt_name': 'M. Asensio', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Ivan Perišić', 'club_shirt_name': 'Perišić', 'country_code': 'CRO', 'national_field_position': 'FORWARD', 'national_jersey_number': '14', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Aymeric Laporte', 'club_shirt_name': 'Laporte', 'country_code': 'ESP', 'national_field_position': 'DEFENDER', 'national_jersey_number': '14', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Bruno Petković', 'club_shirt_name': 'Petković', 'country_code': 'CRO', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Dani Carvajal', 'club_shirt_name': 'CARVAJAL', 'country_code': 'ESP', 'national_field_position': 'DEFENDER', 'national_jersey_number': '2', 'penalty_type': 'SCORED'}]",,"[{'name': 'Markus Nobs', 'role': 'REFEREE_OBSERVER', 'name_short': 'Nobs', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Felix Zwayer', 'role': 'REFEREE', 'name_short': 'Zwayer', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Stuart Attwell', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE_TWO', 'name_short': 'Attwell', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Stefan Lupp', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Lupp', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Marco Achmüller', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Achmüller', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Marco Fritz', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Fritz', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Mark Blackbourne', 'role': 'UEFA_DELEGATE', 'name_short': 'Blackbourne', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Sven Jablonski', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE_ONE', 'name_short': 'Jablonski', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Ivan Kružliak', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Kružliak', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}]",Rotterdam,Stadion Feijenoord 'De Kuip',Stadion Feijenoord,Stadion Feijenoord 'De Kuip',Stadion Feijenoord,Stadion Feijenoord 'De Kuip'
Netherlands,Italy,NED,ITA,2.0,3.0,,,2.0,3.0,Italy,WIN_REGULAR,2023,2023-06-18,2023-06-18T13:00:00Z,2,,3rd place,,,,,,FINISHED,SINGLE,THIRD_PLAY_OFF,KNOCK_OUT,KNOCK_OUT_ONE_LEG,21292.0,71687,NED,30250.0,52.2365611,6.8377,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 6, 'second': 40}, 'international_name': 'Federico Dimarco', 'club_shirt_name': 'Dimarco', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 20, 'second': 51}, 'international_name': 'Davide Frattesi', 'club_shirt_name': 'Frattesi', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 68, 'second': 52}, 'international_name': 'Steven Bergwijn', 'club_shirt_name': 'Bergwijn', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': '25', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 72, 'second': 55}, 'international_name': 'Federico Chiesa', 'club_shirt_name': 'Chiesa', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '14', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 89, 'second': 53}, 'international_name': 'Georginio Wijnaldum', 'club_shirt_name': 'WIJNALDUM', 'country_code': 'NED', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Bartosz Frankowski', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Frankowski', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Glenn Nyberg', 'role': 'REFEREE', 'name_short': 'Nyberg', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Leslie Irvine', 'role': 'REFEREE_OBSERVER', 'name_short': 'Irvine', 'gender': 'MALE', 'counrty_code': 'NIR', 'counrty': 'Northern Ireland'}, {'name': 'Mahbod Beigi', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Beigi', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Pawel Pskit', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE_ONE', 'name_short': 'Pskit', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Andreas Söderqvist', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Söderqvist', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Kristo Tohver', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Tohver', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}, {'name': 'Jānis Mežeckis', 'role': 'UEFA_DELEGATE', 'name_short': 'Mežeckis', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}]",Enschede,FC Twente Stadion,FC Twente Stadion,FC Twente Stadion,FC Twente Stadion,FC Twente Stadion
Spain,Italy,ESP,ITA,2.0,1.0,,,2.0,1.0,Spain,WIN_REGULAR,2023,2023-06-15,2023-06-15T18:45:00Z,2,,SF,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,KNOCK_OUT_ONE_LEG,24558.0,71687,NED,30250.0,52.2365611,6.8377,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 3, 'second': 58}, 'international_name': 'Yeremy Pino', 'club_shirt_name': 'Yeremy', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 11, 'second': 39}, 'international_name': 'Ciro Immobile', 'club_shirt_name': 'Immobile', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 88, 'second': 29}, 'international_name': 'Joselu', 'club_shirt_name': 'JOSELU', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Tomaž Klančnik', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Klančnik', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Irfan Peljto', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Peljto', 'gender': 'MALE', 'counrty_code': 'BIH', 'counrty': 'Bosnia and Herzegovina'}, {'name': 'Björn Kuipers', 'role': 'REFEREE_OBSERVER', 'name_short': 'Kuipers', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Nejc Kajtazovic', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Kajtazovic', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Slavko Vinčić', 'role': 'REFEREE', 'name_short': 'Vinčić', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Andraž Kovačič', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Kovačič', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Matej Jug', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Jug', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Jānis Mežeckis', 'role': 'UEFA_DELEGATE', 'name_short': 'Mežeckis', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}]",Enschede,FC Twente Stadion,FC Twente Stadion,FC Twente Stadion,FC Twente Stadion,FC Twente Stadion
Netherlands,Croatia,NED,CRO,2.0,2.0,,,2.0,4.0,Croatia,WIN_ON_EXTRA_TIME,2023,2023-06-14,2023-06-14T18:45:00Z,2,,SF,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,KNOCK_OUT_ONE_LEG,39359.0,52851,NED,48100.0,51.8939056,4.5232,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 34, 'second': 37}, 'international_name': 'Donyell Malen', 'club_shirt_name': 'Malen', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 55, 'second': 18}, 'international_name': 'Andrej Kramarić', 'club_shirt_name': 'Kramarić', 'country_code': 'CRO', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 72, 'second': 58}, 'international_name': 'Mario Pašalić', 'club_shirt_name': 'Pašalić', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '15', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 6, 'minute': 90, 'second': 29}, 'international_name': 'Noa Lang', 'club_shirt_name': 'Lang', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'EXTRA_TIME_FIRST_HALF', 'time': {'minute': 99, 'second': 54}, 'international_name': 'Bruno Petković', 'club_shirt_name': 'Petković', 'country_code': 'CRO', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'SCORED'}, {'phase': 'EXTRA_TIME_SECOND_HALF', 'time': {'minute': 116, 'second': 58}, 'international_name': 'Luka Modrić', 'club_shirt_name': 'MODRIĆ', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Halil Umut Meler', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Meler', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Mark Blackbourne', 'role': 'UEFA_DELEGATE', 'name_short': 'Blackbourne', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Sören Storks', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Storks', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'István Kovács', 'role': 'REFEREE', 'name_short': 'Kovács', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Bastian Dankert', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Dankert', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Gianluca Rocchi', 'role': 'REFEREE_OBSERVER', 'name_short': 'Rocchi', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Vasile Marinescu', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Marinescu', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Ovidiu Artene', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Artene', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}]",Rotterdam,Stadion Feijenoord 'De Kuip',Stadion Feijenoord,Stadion Feijenoord 'De Kuip',Stadion Feijenoord,Stadion Feijenoord 'De Kuip'
Ukraine,Scotland,UKR,SCO,0.0,0.0,,,0.0,0.0,,DRAW,2023,2022-09-27,2022-09-27T18:45:00Z,2,Group B1,MD6,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,13534.0,88353,POL,14156.0,50.05825,19.921066,105.0,68.0,,,,,"[{'name': 'Polychronis Kostaras', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Kostaras', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Aristotelis Diamantopoulos', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Diamantopoulos', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Angelos Evangelou', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Evangelou', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Lazaros Dimitriadis', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Dimitriadis', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'David Fernández Borbalán', 'role': 'REFEREE_OBSERVER', 'name_short': 'Fernández Borbalán', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Victor Marius Radu', 'role': 'UEFA_DELEGATE', 'name_short': 'Radu', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Ioannis Papadopoulos', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Papadopoulos', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Tasos Sidiropoulos', 'role': 'REFEREE', 'name_short': 'Sidiropoulos', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}]",Krakow,Cracovia Stadium ,Cracovia Stadium,Cracovia Stadium ,Cracovia Stadium ,Cracovia Stadium 
Republic of Ireland,Armenia,IRL,ARM,3.0,2.0,,,3.0,2.0,Republic of Ireland,WIN_REGULAR,2023,2022-09-27,2022-09-27T18:45:00Z,1,Group B1,MD6,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,41719.0,250001051,IRL,51700.0,53.335691,-6.228819,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 18, 'second': 31}, 'international_name': 'John Egan', 'club_shirt_name': 'Egan', 'country_code': 'IRL', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 52, 'second': 49}, 'international_name': 'Michael Obafemi', 'club_shirt_name': 'Obafemi', 'country_code': 'IRL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 71, 'second': 56}, 'international_name': 'Artak Dashyan', 'club_shirt_name': 'Dashyan', 'country_code': 'ARM', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 73, 'second': 14}, 'international_name': 'Eduard Spertsyan', 'club_shirt_name': 'Spertsyan', 'country_code': 'ARM', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 1, 'minute': 90, 'second': 31}, 'international_name': 'Robbie Brady', 'club_shirt_name': 'Brady', 'country_code': 'IRL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '11', 'goal_type': 'PENALTY'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 89, 'second': 23}, 'international_name': 'Hovhannes Hambartsumyan', 'club_shirt_name': 'Hambardzumyan', 'country_code': 'ARM', 'national_field_position': 'DEFENDER', 'national_jersey_number': '19'}, {'phase': 'SECOND_HALF', 'time': {'minute': 90, 'second': 1}, 'international_name': 'Artak Dashyan', 'club_shirt_name': 'Dashyan', 'country_code': 'ARM', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20'}]","[{'name': 'Jure Praprotnik', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Praprotnik', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Arturs Gaidels', 'role': 'UEFA_DELEGATE', 'name_short': 'Gaidels', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}, {'name': 'David Šmajc', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Šmajc', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Martin Ingvarsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Ingvarsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Rade Obrenovič', 'role': 'REFEREE', 'name_short': 'Obrenovič', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Grega Kordež', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Kordež', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Matej Jug', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Jug', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Alen Borošak', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Borošak', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}]",Dublin,Aviva Stadium,Dublin Arena,Dublin Arena,Dublin Arena,Aviva Stadium
