home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
Portugal,Germany,POR,GER,3.0,0.0,,,3.0,0.0,Portugal,WIN_REGULAR,2000,2000-06-20,2000-06-20T18:45:00Z,2.0,Group A,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,44000.0,52851,NED,48100.0,51.8939056,4.5232,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 35, 'second': 1}, 'international_name': 'Sérgio Conceição', 'club_shirt_name': '', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 54, 'second': 2}, 'international_name': 'Sérgio Conceição', 'club_shirt_name': '', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 71, 'second': 3}, 'international_name': 'Sérgio Conceição', 'club_shirt_name': '', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Rotterdam,Stadion Feijenoord 'De Kuip',Stadion Feijenoord,Stadion Feijenoord 'De Kuip',Stadion Feijenoord,Stadion Feijenoord 'De Kuip'
England,Romania,ENG,ROU,2.0,3.0,,,2.0,3.0,Romania,WIN_REGULAR,2000,2000-06-20,2000-06-20T18:45:00Z,2.0,Group A,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,30000.0,62080,BEL,13750.0,50.4147222,4.4536778,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 22, 'second': 1}, 'international_name': 'Cristian Chivu', 'club_shirt_name': '', 'country_code': 'ROU', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 41, 'second': 2}, 'international_name': 'Alan Shearer', 'club_shirt_name': 'Shearer', 'country_code': '', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'PENALTY'}, {'phase': 'FIRST_HALF', 'time': {'minute': 45, 'second': 3}, 'international_name': 'Michael Owen', 'club_shirt_name': 'Owen', 'country_code': '', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 48, 'second': 4}, 'international_name': 'Dorinel Munteanu', 'club_shirt_name': '', 'country_code': 'ROU', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 89, 'second': 5}, 'international_name': 'Ioan Ganea', 'club_shirt_name': 'I Ganea', 'country_code': 'ROU', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'PENALTY'}]",,,,[],Charleroi,Stade du Pays de Charleroi,Pays de Charleroi,Stade du Pays de Charleroi,Stade du Pays de Charleroi,Stade du Pays de Charleroi
Italy,Sweden,ITA,SWE,2.0,1.0,,,2.0,1.0,Italy,WIN_REGULAR,2000,2000-06-19,2000-06-19T18:45:00Z,2.0,Group B,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,30000.0,52853,NED,35000.0,51.4416444,5.4673028,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 39, 'second': 1}, 'international_name': 'Luigi Di Biagio', 'club_shirt_name': 'Di Biagio', 'country_code': 'ITA', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 77, 'second': 2}, 'international_name': 'Henrik Larsson', 'club_shirt_name': '', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 88, 'second': 3}, 'international_name': 'Alessandro Del Piero', 'club_shirt_name': 'Del Piero', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}]",,,,[],Eindhoven,PSV Stadion,PSV Stadion,PSV Stadion,PSV Stadion,Philips Stadium
Türki̇ye,Belgium,TUR,BEL,2.0,0.0,,,2.0,0.0,Türki̇ye,WIN_REGULAR,2000,2000-06-19,2000-06-19T18:45:00Z,2.0,Group B,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,48000.0,62073,BEL,48693.0,50.8957583,4.3339472,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 45, 'second': 1}, 'international_name': 'Hakan Şükür', 'club_shirt_name': 'Hakan Şükür', 'country_code': 'TUR', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 70, 'second': 2}, 'international_name': 'Hakan Şükür', 'club_shirt_name': 'Hakan Şükür', 'country_code': 'TUR', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 84, 'second': 0}, 'international_name': 'Filip De Wilde', 'club_shirt_name': 'de Wilde', 'country_code': 'BEL', 'national_field_position': '', 'national_jersey_number': None}]",[],Brussels,King Baudouin Stadium,King Baudouin Stadium,King Baudouin Stadium,King Baudouin Stadium,King Baudouin Stadium
Norway,Yugoslavia,NOR,YUG,0.0,1.0,,,0.0,1.0,Yugoslavia,WIN_REGULAR,2000,2000-06-18,2000-06-18T18:45:00Z,2.0,Group C,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,28750.0,62076,BEL,27221.0,50.6099583,5.5432667,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 8, 'second': 1}, 'international_name': 'Savo Milošević', 'club_shirt_name': '', 'country_code': 'SRB', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 88, 'second': 0}, 'international_name': 'Mateja Kežman', 'club_shirt_name': 'Kezman', 'country_code': 'SRB', 'national_field_position': 'FORWARD', 'national_jersey_number': None}]",[],Liege,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Stade Maurice Dufrasne
Slovenia,Spain,SVN,ESP,1.0,2.0,,,1.0,2.0,Spain,WIN_REGULAR,2000,2000-06-18,2000-06-18T16:00:00Z,2.0,Group C,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,51300.0,62417,NED,53338.0,52.314172,4.94185,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 4, 'second': 1}, 'international_name': 'Raúl González', 'club_shirt_name': '', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 59, 'second': 2}, 'international_name': 'Zlatko Zahovič', 'club_shirt_name': '', 'country_code': 'SVN', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 60, 'second': 3}, 'international_name': 'Joseba Etxeberria', 'club_shirt_name': '', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Amsterdam,Johan Cruijff ArenA,Johan Cruijff ArenA,Johan Cruijff ArenA,Johan Cruijff ArenA,Johan Cruijff ArenA
England,Germany,ENG,GER,1.0,0.0,,,1.0,0.0,England,WIN_REGULAR,2000,2000-06-17,2000-06-17T18:45:00Z,2.0,Group A,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,29000.0,62080,BEL,13750.0,50.4147222,4.4536778,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 53, 'second': 1}, 'international_name': 'Alan Shearer', 'club_shirt_name': 'Shearer', 'country_code': '', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Charleroi,Stade du Pays de Charleroi,Pays de Charleroi,Stade du Pays de Charleroi,Stade du Pays de Charleroi,Stade du Pays de Charleroi
Romania,Portugal,ROU,POR,0.0,1.0,,,0.0,1.0,Portugal,WIN_REGULAR,2000,2000-06-17,2000-06-17T16:00:00Z,2.0,Group A,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,28400.0,67772,NED,21248.0,51.9629083,5.8927861,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'injuryMinute': 4, 'minute': 90, 'second': 1}, 'international_name': 'Costinha', 'club_shirt_name': '', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Arnhem,GelreDome,GelreDome,GelreDome,GelreDome,GelreDome
Denmark,Netherlands,DEN,NED,0.0,3.0,,,0.0,3.0,Netherlands,WIN_REGULAR,2000,2000-06-16,2000-06-16T18:45:00Z,2.0,Group D,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,51425.0,52851,NED,48100.0,51.8939056,4.5232,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 57, 'second': 1}, 'international_name': 'Patrick Kluivert', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 66, 'second': 2}, 'international_name': 'Ronald de Boer', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 77, 'second': 3}, 'international_name': 'Boudewijn Zenden', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Rotterdam,Stadion Feijenoord 'De Kuip',Stadion Feijenoord,Stadion Feijenoord 'De Kuip',Stadion Feijenoord,Stadion Feijenoord 'De Kuip'
Czechia,France,CZE,FRA,1.0,2.0,,,1.0,2.0,France,WIN_REGULAR,2000,2000-06-16,2000-06-16T16:00:00Z,2.0,Group D,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,27243.0,63387,BEL,28300.0,51.1933556,3.1806222,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 7, 'second': 1}, 'international_name': 'Thierry Henry', 'club_shirt_name': 'Henry', 'country_code': 'FRA', 'national_field_position': '', 'national_jersey_number': '12', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 35, 'second': 2}, 'international_name': 'Karel Poborský', 'club_shirt_name': 'Poborský', 'country_code': 'CZE', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 60, 'second': 3}, 'international_name': 'Youri Djorkaeff', 'club_shirt_name': 'Djorkaeff', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Bruges,Jan Breydelstadion,Jan Breydelstadion,Jan Breydelstadion,Jan Breydelstadion,No commercial name
