home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
Italy,Bulgaria,ITA,BUL,2.0,1.0,,,2.0,1.0,Italy,WIN_REGULAR,2004,2004-06-22,2004-06-22T18:45:00Z,1.0,Group C,11,53.0,SOFT,24.0,CLOUDY,12.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,16002.0,53487,POR,29098.0,41.4458917,-8.3012,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 45, 'second': 12}, 'international_name': 'Martin Petrov', 'club_shirt_name': 'M Petrov', 'country_code': 'BUL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '17', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 48, 'second': 16}, 'international_name': 'Simone Perrotta', 'club_shirt_name': 'Perrotta', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 4, 'minute': 90, 'second': 29}, 'international_name': 'Antonio Cassano', 'club_shirt_name': 'Cassano', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,[],Guimaraes,Estádio D. Afonso Henriques,Estádio D. Afonso Henriques,Estádio D. Afonso Henriques,Estádio D. Afonso Henriques,Estádio D. Afonso Henriques
Croatia,England,CRO,ENG,2.0,4.0,,,2.0,4.0,England,WIN_REGULAR,2004,2004-06-21,2004-06-21T18:45:00Z,1.0,Group B,10,56.0,DRY,25.0,PARTLY_CLOUDY,14.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,57047.0,85265,POR,64274.0,38.751488,-9.188022,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 5, 'second': 48}, 'international_name': 'Niko Kovač', 'club_shirt_name': '', 'country_code': 'CRO', 'national_field_position': '', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 40, 'second': 34}, 'international_name': 'Paul Scholes', 'club_shirt_name': 'SCHOLES', 'country_code': 'ENG', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'injuryMinute': 1, 'minute': 45, 'second': 37}, 'international_name': 'Wayne Rooney', 'club_shirt_name': 'Rooney', 'country_code': 'ENG', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 68, 'second': 24}, 'international_name': 'Wayne Rooney', 'club_shirt_name': 'Rooney', 'country_code': 'ENG', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 73, 'second': 58}, 'international_name': 'Igor Tudor', 'club_shirt_name': '', 'country_code': 'CRO', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 79, 'second': 7}, 'international_name': 'Frank Lampard', 'club_shirt_name': '', 'country_code': '', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}]",,,,[],Lisbon,Estádio do SL Benfica,Estádio do SL Benfica,Estádio do SL Benfica,Estádio do SL Benfica,Estádio do SL Benfica
Switzerland,France,SUI,FRA,1.0,3.0,,,1.0,3.0,France,WIN_REGULAR,2004,2004-06-21,2004-06-21T18:45:00Z,1.0,Group B,10,42.0,SOFT,28.0,PARTLY_CLOUDY,12.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,28111.0,83175,POR,29622.0,40.2033778,-8.4076611,105.0,70.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 20, 'second': 55}, 'international_name': 'Zinédine Zidane', 'club_shirt_name': '', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 26, 'second': 24}, 'international_name': 'Johan Vonlanthen', 'club_shirt_name': 'Vonlanthen', 'country_code': 'SUI', 'national_field_position': 'FORWARD', 'national_jersey_number': '22', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 76, 'second': 5}, 'international_name': 'Thierry Henry', 'club_shirt_name': 'Henry', 'country_code': 'FRA', 'national_field_position': '', 'national_jersey_number': '12', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 84, 'second': 50}, 'international_name': 'Thierry Henry', 'club_shirt_name': 'Henry', 'country_code': 'FRA', 'national_field_position': '', 'national_jersey_number': '12', 'goal_type': 'SCORED'}]",,,,[],Coimbra,Estádio Cidade de Coimbra,Cidade de Coimbra,Estádio Cidade de Coimbra,Estádio Cidade de Coimbra,Estádio EFAPEL Cidade de Coimbra
Russia,Greece,RUS,GRE,2.0,1.0,,,2.0,1.0,Russia,WIN_REGULAR,2004,2004-06-20,2004-06-20T18:45:00Z,1.0,Group A,9,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,24347.0,83174,POR,21329.0,37.0882972,-7.9747528,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 2, 'second': 8}, 'international_name': 'Dmitri Kirichenko', 'club_shirt_name': '', 'country_code': 'RUS', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 17, 'second': 57}, 'international_name': 'Dmitri Bulykin', 'club_shirt_name': 'Bulykin', 'country_code': 'RUS', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 43, 'second': 56}, 'international_name': 'Zisis Vryzas', 'club_shirt_name': 'Vryzas', 'country_code': 'GRE', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Faro-Loulé,Estádio Algarve,Estádio Algarve,Estádio Algarve,Estádio Algarve,Estádio Algarve
Spain,Portugal,ESP,POR,0.0,1.0,,,0.0,1.0,Portugal,WIN_REGULAR,2004,2004-06-20,2004-06-20T18:45:00Z,1.0,Group A,9,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,47491.0,83168,POR,50061.0,38.76184,-9.164213,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 57, 'second': 27}, 'international_name': 'Nuno Gomes', 'club_shirt_name': '', 'country_code': 'POR', 'national_field_position': 'FORWARD', 'national_jersey_number': '21', 'goal_type': 'SCORED'}]",,,,[],Lisbon,Estádio José Alvalade,Estádio José Alvalade,Estádio José Alvalade,Estádio José Alvalade,Estádio José Alvalade
Netherlands,Czechia,NED,CZE,2.0,3.0,,,2.0,3.0,Czechia,WIN_REGULAR,2004,2004-06-19,2004-06-19T18:45:00Z,1.0,Group D,8,57.0,SOFT,21.0,PARTLY_CLOUDY,14.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,29935.0,85535,POR,31040.0,40.6478389,-8.5939,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 4, 'second': 7}, 'international_name': 'Wilfred Bouma', 'club_shirt_name': 'Bouma', 'country_code': 'NED', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 19, 'second': 36}, 'international_name': 'Ruud van Nistelrooy', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': '', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 23, 'second': 51}, 'international_name': 'Jan Koller', 'club_shirt_name': 'Koller', 'country_code': 'CZE', 'national_field_position': '', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 71, 'second': 1}, 'international_name': 'Milan Baroš', 'club_shirt_name': 'Baroš', 'country_code': 'CZE', 'national_field_position': 'FORWARD', 'national_jersey_number': '15', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 88, 'second': 53}, 'international_name': 'Vladimír Šmicer', 'club_shirt_name': 'Šmicer', 'country_code': 'CZE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 75, 'second': 42}, 'international_name': 'John Heitinga', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3'}]",[],Aveiro,Estádio Municipal de Aveiro,Estádio Municipal de Aveiro,Estádio Municipal de Aveiro,Estádio Municipal de Aveiro,Mario Duarte
Latvia,Germany,LVA,GER,0.0,0.0,,,0.0,0.0,,DRAW,2004,2004-06-19,2004-06-19T16:00:00Z,1.0,Group D,8,42.0,DRY,22.0,SUNNY,21.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,22344.0,63244,POR,26324.0,41.1622667,-8.6424694,105.0,68.0,,,,,[],Porto,Estádio do Bessa XXI,Estádio do Bessa XXI,Estádio do Bessa XXI,Estádio do Bessa XXI,Estádio do Bessa XXI
Italy,Sweden,ITA,SWE,1.0,1.0,,,1.0,1.0,,DRAW,2004,2004-06-18,2004-06-18T18:45:00Z,1.0,Group C,7,72.0,SOFT,18.0,CLOUDY,12.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,44926.0,85429,POR,50033.0,41.1617944,-8.5836861,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 37, 'second': 38}, 'international_name': 'Antonio Cassano', 'club_shirt_name': 'Cassano', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 23}, 'international_name': 'Zlatan Ibrahimović', 'club_shirt_name': 'IBRAHIMOVIĆ', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}]",,,,[],Porto,Estádio do Dragão,Estádio do Dragão,Estádio do Dragão,Estádio do Dragão,Estádio do Dragão
Bulgaria,Denmark,BUL,DEN,0.0,2.0,,,0.0,2.0,Denmark,WIN_REGULAR,2004,2004-06-18,2004-06-18T16:00:00Z,1.0,Group C,7,36.0,SOFT,29.0,PARTLY_CLOUDY,16.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,24131.0,85534,POR,30286.0,41.5625056,-8.4297861,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 44, 'second': 35}, 'international_name': 'Jon Dahl Tomasson', 'club_shirt_name': '', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 2, 'minute': 90, 'second': 39}, 'international_name': 'Jesper Grønkjær', 'club_shirt_name': 'Grønkjær', 'country_code': 'DEN', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 83, 'second': 32}, 'international_name': 'Stiliyan Petrov', 'club_shirt_name': 'Petrov', 'country_code': 'BUL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '19'}]",[],Braga,Estádio Municipal de Braga,Estádio Municipal de Braga,Estádio Municipal de Braga,Estádio Municipal de Braga,Estádio Municipal de Braga
Croatia,France,CRO,FRA,2.0,2.0,,,2.0,2.0,,DRAW,2004,2004-06-17,2004-06-17T18:45:00Z,1.0,Group B,6,31.0,DRY,31.0,SUNNY,12.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,29160.0,63257,POR,22857.0,39.7487917,-8.81305,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 22, 'second': 36}, 'international_name': 'Igor Tudor', 'club_shirt_name': '', 'country_code': 'CRO', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'goal_type': 'OWN'}, {'phase': 'SECOND_HALF', 'time': {'minute': 48, 'second': 19}, 'international_name': 'Milan Rapaić', 'club_shirt_name': 'Rapaić', 'country_code': 'CRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 52, 'second': 31}, 'international_name': 'Dado Pršo', 'club_shirt_name': 'Pršo', 'country_code': 'CRO', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 64, 'second': 57}, 'international_name': 'David Trezeguet', 'club_shirt_name': 'Trezeguet', 'country_code': 'FRA', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Leiria,Estádio Dr. Magalhães Pessoa,Dr. Magalhães Pessoa,Estádio Dr. Magalhães Pessoa,Estádio Dr. Magalhães Pessoa,Estádio Municipal de Leiria
England,Switzerland,ENG,SUI,3.0,0.0,,,3.0,0.0,England,WIN_REGULAR,2004,2004-06-17,2004-06-17T16:00:00Z,1.0,Group B,6,40.0,DRY,30.0,SUNNY,18.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,28214.0,83175,POR,29622.0,40.2033778,-8.4076611,105.0,70.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 23, 'second': 30}, 'international_name': 'Wayne Rooney', 'club_shirt_name': 'Rooney', 'country_code': 'ENG', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 75, 'second': 50}, 'international_name': 'Wayne Rooney', 'club_shirt_name': 'Rooney', 'country_code': 'ENG', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 82, 'second': 31}, 'international_name': 'Steven Gerrard', 'club_shirt_name': '', 'country_code': 'ENG', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '4', 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 60, 'second': 30}, 'international_name': 'Bernt Haas', 'club_shirt_name': '', 'country_code': 'SUI', 'national_field_position': '', 'national_jersey_number': None}]",[],Coimbra,Estádio Cidade de Coimbra,Cidade de Coimbra,Estádio Cidade de Coimbra,Estádio Cidade de Coimbra,Estádio EFAPEL Cidade de Coimbra
Russia,Portugal,RUS,POR,0.0,2.0,,,0.0,2.0,Portugal,WIN_REGULAR,2004,2004-06-16,2004-06-16T18:45:00Z,1.0,Group A,5,26.0,DRY,36.0,SUNNY,8.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,59273.0,85265,POR,64274.0,38.751488,-9.188022,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 7, 'second': 40}, 'international_name': 'Maniche', 'club_shirt_name': 'Oliveira Ribeiro', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 89, 'second': 2}, 'international_name': 'Rui Costa', 'club_shirt_name': '', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,"[{'phase': 'FIRST_HALF', 'time': {'minute': 45, 'second': 27}, 'international_name': 'Sergei Ovchinnikov', 'club_shirt_name': '', 'country_code': 'RUS', 'national_field_position': '', 'national_jersey_number': None}]",[],Lisbon,Estádio do SL Benfica,Estádio do SL Benfica,Estádio do SL Benfica,Estádio do SL Benfica,Estádio do SL Benfica
Greece,Spain,GRE,ESP,1.0,1.0,,,1.0,1.0,,DRAW,2004,2004-06-16,2004-06-16T16:00:00Z,1.0,Group A,5,24.0,DRY,33.0,SUNNY,12.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,25444.0,63244,POR,26324.0,41.1622667,-8.6424694,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 28, 'second': 57}, 'international_name': 'Fernando Morientes', 'club_shirt_name': 'Morientes', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 66, 'second': 55}, 'international_name': 'Angelos Charisteas', 'club_shirt_name': 'Charisteas', 'country_code': 'GRE', 'national_field_position': '', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,[],Porto,Estádio do Bessa XXI,Estádio do Bessa XXI,Estádio do Bessa XXI,Estádio do Bessa XXI,Estádio do Bessa XXI
Germany,Netherlands,GER,NED,1.0,1.0,,,1.0,1.0,,DRAW,2004,2004-06-15,2004-06-15T18:45:00Z,1.0,Group D,4,22.0,DRY,31.0,SUNNY,10.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,48197.0,85429,POR,50033.0,41.1617944,-8.5836861,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 30, 'second': 21}, 'international_name': 'Torsten Frings', 'club_shirt_name': 'Frings', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 81, 'second': 30}, 'international_name': 'Ruud van Nistelrooy', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': '', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,[],Porto,Estádio do Dragão,Estádio do Dragão,Estádio do Dragão,Estádio do Dragão,Estádio do Dragão
Czechia,Latvia,CZE,LVA,2.0,1.0,,,2.0,1.0,Czechia,WIN_REGULAR,2004,2004-06-15,2004-06-15T16:00:00Z,1.0,Group D,4,17.0,DRY,31.0,SUNNY,13.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,21744.0,85535,POR,31040.0,40.6478389,-8.5939,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'injuryMinute': 1, 'minute': 45, 'second': 27}, 'international_name': 'Māris Verpakovskis', 'club_shirt_name': '', 'country_code': 'LVA', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 73, 'second': 21}, 'international_name': 'Milan Baroš', 'club_shirt_name': 'Baroš', 'country_code': 'CZE', 'national_field_position': 'FORWARD', 'national_jersey_number': '15', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 19}, 'international_name': 'Marek Heinz', 'club_shirt_name': 'Heinz', 'country_code': 'CZE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Aveiro,Estádio Municipal de Aveiro,Estádio Municipal de Aveiro,Estádio Municipal de Aveiro,Estádio Municipal de Aveiro,Mario Duarte
Sweden,Bulgaria,SWE,BUL,5.0,0.0,,,5.0,0.0,Sweden,WIN_REGULAR,2004,2004-06-14,2004-06-14T18:45:00Z,1.0,Group C,3,17.0,DRY,39.0,SUNNY,20.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,31652.0,83168,POR,50061.0,38.76184,-9.164213,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 32, 'second': 14}, 'international_name': 'Fredrik Ljungberg', 'club_shirt_name': '', 'country_code': 'SWE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 57, 'second': 24}, 'international_name': 'Henrik Larsson', 'club_shirt_name': '', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 58, 'second': 26}, 'international_name': 'Henrik Larsson', 'club_shirt_name': '', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 78, 'second': 28}, 'international_name': 'Zlatan Ibrahimović', 'club_shirt_name': 'IBRAHIMOVIĆ', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 1, 'minute': 90, 'second': 18}, 'international_name': 'Marcus Allbäck', 'club_shirt_name': 'Allbäck', 'country_code': 'SWE', 'national_field_position': '', 'national_jersey_number': '20', 'goal_type': 'SCORED'}]",,,,[],Lisbon,Estádio José Alvalade,Estádio José Alvalade,Estádio José Alvalade,Estádio José Alvalade,Estádio José Alvalade
Denmark,Italy,DEN,ITA,0.0,0.0,,,0.0,0.0,,DRAW,2004,2004-06-14,2004-06-14T16:00:00Z,1.0,Group C,3,20.0,SOFT,33.0,SUNNY,14.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,19595.0,53487,POR,29098.0,41.4458917,-8.3012,105.0,68.0,,,,,[],Guimaraes,Estádio D. Afonso Henriques,Estádio D. Afonso Henriques,Estádio D. Afonso Henriques,Estádio D. Afonso Henriques,Estádio D. Afonso Henriques
France,England,FRA,ENG,2.0,1.0,,,2.0,1.0,France,WIN_REGULAR,2004,2004-06-13,2004-06-13T18:45:00Z,1.0,Group B,2,34.0,DRY,25.0,SUNNY,10.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,62487.0,85265,POR,64274.0,38.751488,-9.188022,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 38, 'second': 56}, 'international_name': 'Frank Lampard', 'club_shirt_name': '', 'country_code': '', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 1, 'minute': 90, 'second': 38}, 'international_name': 'Zinédine Zidane', 'club_shirt_name': '', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 3, 'minute': 90, 'second': 50}, 'international_name': 'Zinédine Zidane', 'club_shirt_name': '', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'PENALTY'}]","[{'phase': 'SECOND_HALF', 'time': {'minute': 73, 'second': 7}, 'international_name': 'David Beckham', 'club_shirt_name': 'BECKHAM', 'country_code': 'ENG', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'penalty_type': 'MISSED'}]",,,[],Lisbon,Estádio do SL Benfica,Estádio do SL Benfica,Estádio do SL Benfica,Estádio do SL Benfica,Estádio do SL Benfica
Switzerland,Croatia,SUI,CRO,0.0,0.0,,,0.0,0.0,,DRAW,2004,2004-06-13,2004-06-13T16:00:00Z,1.0,Group B,2,31.0,DRY,33.0,SUNNY,39.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,24090.0,63257,POR,22857.0,39.7487917,-8.81305,105.0,68.0,,,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 50, 'second': 35}, 'international_name': 'Johann Vogel', 'club_shirt_name': 'Vogel', 'country_code': 'SUI', 'national_field_position': '', 'national_jersey_number': None}]",[],Leiria,Estádio Dr. Magalhães Pessoa,Dr. Magalhães Pessoa,Estádio Dr. Magalhães Pessoa,Estádio Dr. Magalhães Pessoa,Estádio Municipal de Leiria
Spain,Russia,ESP,RUS,1.0,0.0,,,1.0,0.0,Spain,WIN_REGULAR,2004,2004-06-12,2004-06-12T18:45:00Z,1.0,Group A,1,51.0,DRY,28.0,SUNNY,25.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,28182.0,83174,POR,21329.0,37.0882972,-7.9747528,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 60, 'second': 8}, 'international_name': 'Juan Carlos Valerón', 'club_shirt_name': 'Valerón', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 88, 'second': 36}, 'international_name': 'Roman Sharonov', 'club_shirt_name': 'SHARONOV', 'country_code': 'RUS', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3'}]",[],Faro-Loulé,Estádio Algarve,Estádio Algarve,Estádio Algarve,Estádio Algarve,Estádio Algarve
Portugal,Greece,POR,GRE,1.0,2.0,,,1.0,2.0,Greece,WIN_REGULAR,2004,2004-06-12,2004-06-12T16:00:00Z,1.0,Group A,1,78.0,SOFT,24.0,SUNNY,28.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,48761.0,85429,POR,50033.0,41.1617944,-8.5836861,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 6, 'second': 1}, 'international_name': 'Giorgos Karagounis', 'club_shirt_name': 'Karagounis', 'country_code': 'GRE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 51, 'second': 40}, 'international_name': 'Angelos Basinas', 'club_shirt_name': 'Basinas', 'country_code': 'GRE', 'national_field_position': '', 'national_jersey_number': '6', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 3, 'minute': 90, 'second': 57}, 'international_name': 'Cristiano Ronaldo', 'club_shirt_name': 'Ronaldo', 'country_code': 'POR', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}]",,,,[],Porto,Estádio do Dragão,Estádio do Dragão,Estádio do Dragão,Estádio do Dragão,Estádio do Dragão
