home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
Spain,Italy,ESP,ITA,4.0,0.0,,,4.0,0.0,Spain,WIN_REGULAR,2012,2012-07-01,2012-07-01T18:45:00Z,3.0,,MD6,42.0,DRY,26.0,CLEAR_NIGHT,8.0,FINISHED,SINGLE,FINAL,FINAL,63170.0,250001449,UKR,68000.0,50.433439,30.522114,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 14, 'second': 29}, 'international_name': 'David Silva', 'club_shirt_name': 'Silva', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '21', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 41, 'second': 36}, 'international_name': 'Jordi Alba', 'club_shirt_name': 'Jordi Alba', 'country_code': 'ESP', 'national_field_position': 'DEFENDER', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 84, 'second': 15}, 'international_name': 'Fernando Torres', 'club_shirt_name': '', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 88, 'second': 51}, 'international_name': 'Juan Mata', 'club_shirt_name': 'Mata', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '13', 'goal_type': 'SCORED'}]",,,,"[{'name': 'David R. Elleray', 'role': 'REFEREE_OBSERVER', 'name_short': 'Elleray', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Cüneyt Çakır', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Çakır', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Pedro Proença', 'role': 'REFEREE', 'name_short': 'Proença', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Bertino Miranda', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Bertino Miranda', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Jorge Sousa', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Jorge Sousa', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Duarte Gomes', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Duarte Gomes', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Ricardo Santos', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ricardo Santos', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Jānis Mežeckis', 'role': 'UEFA_DELEGATE', 'name_short': 'Mežeckis', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}]",Kyiv,NSC Olimpiyskiy,NSC Olimpiyskiy,NSC Olimpiyskiy,NSC Olimpiyskiy,NSC Olimpiyskiy
Germany,Italy,GER,ITA,1.0,2.0,,,1.0,2.0,Italy,WIN_REGULAR,2012,2012-06-28,2012-06-28T18:45:00Z,2.0,,MD5,49.0,DRY,20.0,PARTLY_CLOUDY_NIGHT,12.0,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,55540.0,250001178,POL,58274.0,52.239406,21.045881,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 20, 'second': 28}, 'international_name': 'Mario Balotelli', 'club_shirt_name': 'Balotelli', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 36, 'second': 39}, 'international_name': 'Mario Balotelli', 'club_shirt_name': 'Balotelli', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 2, 'minute': 90, 'second': 22}, 'international_name': 'Mesut Özil', 'club_shirt_name': 'ÖZİL', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Ruddy Buquet', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Buquet', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Howard Webb', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Webb', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Stéphane Lannoy', 'role': 'REFEREE', 'name_short': 'Lannoy', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Geir Thorsteinsson', 'role': 'UEFA_DELEGATE', 'name_short': 'Thorsteinsson', 'gender': 'MALE', 'counrty_code': 'ISL', 'counrty': 'Iceland'}, {'name': 'Hugh Dallas', 'role': 'REFEREE_OBSERVER', 'name_short': 'Dallas', 'gender': 'MALE', 'counrty_code': '', 'counrty': ''}, {'name': 'Frédéric Cano', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Cano', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Fredy Fautrel', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Fautrel', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Michael Annonier', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Annonier', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}]",Warsaw,Stadion Narodowy,PGE Narodowy,Stadion Narodowy,Stadion Narodowy,PGE Narodowy
Portugal,Spain,POR,ESP,0.0,0.0,2.0,4.0,0.0,0.0,Spain,WIN_ON_PENALTIES,2012,2012-06-27,2012-06-27T18:45:00Z,3.0,,MD5,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,48000.0,250000431,UKR,52667.0,47.9947056,37.7857889,105.0,68.0,,,"[{'phase': 'PENALTY', 'time': {}, 'international_name': 'Xabi Alonso', 'club_shirt_name': '', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '14', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'João Moutinho', 'club_shirt_name': 'J. Moutinho', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Andrés Iniesta', 'club_shirt_name': 'A. Iniesta', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '6', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Pepe', 'club_shirt_name': 'Pepe', 'country_code': 'POR', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Gerard Piqué', 'club_shirt_name': 'Piqué', 'country_code': 'ESP', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Nani', 'club_shirt_name': 'NANI', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '17', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Sergio Ramos', 'club_shirt_name': 'Sergio Ramos', 'country_code': 'ESP', 'national_field_position': 'DEFENDER', 'national_jersey_number': '15', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Bruno Alves', 'club_shirt_name': 'Alves', 'country_code': 'POR', 'national_field_position': 'DEFENDER', 'national_jersey_number': '2', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Cesc Fàbregas', 'club_shirt_name': 'FÀBREGAS', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'penalty_type': 'SCORED'}]",,"[{'name': 'Damir Skomina', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Skomina', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Jozef Marko', 'role': 'REFEREE_OBSERVER', 'name_short': 'Marko', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Cüneyt Çakır', 'role': 'REFEREE', 'name_short': 'Çakır', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Hüseyin Göçek', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Göçek', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Tarik Ongun', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ongun', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Bahattin Duran', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Duran', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Jānis Mežeckis', 'role': 'UEFA_DELEGATE', 'name_short': 'Mežeckis', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}, {'name': 'Bülent Yıldırım', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Yıldırım', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}]",Donetsk,Donbass Arena,Donbass Arena,Donbass Arena,Donbas Arena,Donbass Arena
England,Italy,ENG,ITA,0.0,0.0,2.0,4.0,0.0,0.0,Italy,WIN_ON_PENALTIES,2012,2012-06-24,2012-06-24T18:45:00Z,3.0,,MD4,41.0,DRY,24.0,CLEAR_NIGHT,7.0,FINISHED,SINGLE,QUARTER_FINALS,KNOCK_OUT,64340.0,250001449,UKR,68000.0,50.433439,30.522114,105.0,68.0,,,"[{'phase': 'PENALTY', 'time': {}, 'international_name': 'Mario Balotelli', 'club_shirt_name': 'Balotelli', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Steven Gerrard', 'club_shirt_name': '', 'country_code': 'ENG', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '4', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Riccardo Montolivo', 'club_shirt_name': 'MONTOLIVO', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '18', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Wayne Rooney', 'club_shirt_name': 'Rooney', 'country_code': 'ENG', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Andrea Pirlo', 'club_shirt_name': 'Pirlo', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '21', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Ashley Young', 'club_shirt_name': 'Young', 'country_code': 'ENG', 'national_field_position': 'DEFENDER', 'national_jersey_number': '11', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Antonio Nocerino', 'club_shirt_name': 'Nocerino', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '23', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Ashley Cole', 'club_shirt_name': 'A. Cole', 'country_code': 'ENG', 'national_field_position': '', 'national_jersey_number': '3', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Alessandro Diamanti', 'club_shirt_name': 'Diamanti', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '22', 'penalty_type': 'SCORED'}]",,"[{'name': 'Duarte Gomes', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Duarte Gomes', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Jozef Marko', 'role': 'REFEREE_OBSERVER', 'name_short': 'Marko', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Ricardo Santos', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ricardo Santos', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Jānis Mežeckis', 'role': 'UEFA_DELEGATE', 'name_short': 'Mežeckis', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}, {'name': 'Pedro Proença', 'role': 'REFEREE', 'name_short': 'Proença', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Bertino Miranda', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Bertino Miranda', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Cüneyt Çakır', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Çakır', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Jorge Sousa', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Jorge Sousa', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}]",Kyiv,NSC Olimpiyskiy,NSC Olimpiyskiy,NSC Olimpiyskiy,NSC Olimpiyskiy,NSC Olimpiyskiy
Spain,France,ESP,FRA,2.0,0.0,,,2.0,0.0,Spain,WIN_REGULAR,2012,2012-06-23,2012-06-23T18:45:00Z,3.0,,MD4,47.0,DRY,24.0,PARTLY_CLOUDY_NIGHT,9.0,FINISHED,SINGLE,QUARTER_FINALS,KNOCK_OUT,47000.0,250000431,UKR,52667.0,47.9947056,37.7857889,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 19, 'second': 17}, 'international_name': 'Xabi Alonso', 'club_shirt_name': '', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '14', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 1, 'minute': 90, 'second': 36}, 'international_name': 'Xabi Alonso', 'club_shirt_name': '', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '14', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Kyros Vassaras', 'role': 'REFEREE_OBSERVER', 'name_short': 'Vassaras', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Gianluca Rocchi', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Rocchi', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Armen Minasyan', 'role': 'UEFA_DELEGATE', 'name_short': 'Minasyan', 'gender': 'MALE', 'counrty_code': 'ARM', 'counrty': 'Armenia'}, {'name': 'Renato Faverani', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Faverani', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Paolo Tagliavento', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Tagliavento', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Andrea Stefani', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Stefani', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Craig Thomson', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Thomson', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Nicola Rizzoli', 'role': 'REFEREE', 'name_short': 'Rizzoli', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}]",Donetsk,Donbass Arena,Donbass Arena,Donbass Arena,Donbas Arena,Donbass Arena
Germany,Greece,GER,GRE,4.0,2.0,,,4.0,2.0,Germany,WIN_REGULAR,2012,2012-06-22,2012-06-22T18:45:00Z,2.0,,MD4,70.0,WET,17.0,CLOUDY,9.0,FINISHED,SINGLE,QUARTER_FINALS,KNOCK_OUT,38751.0,250001177,POL,41524.0,54.39,18.640278,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 39, 'second': 22}, 'international_name': 'Philipp Lahm', 'club_shirt_name': 'Lahm', 'country_code': 'GER', 'national_field_position': 'DEFENDER', 'national_jersey_number': '16', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 55, 'second': 50}, 'international_name': 'Giorgios Samaras', 'club_shirt_name': '', 'country_code': 'GRE', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 61, 'second': 46}, 'international_name': 'Sami Khedira', 'club_shirt_name': 'Khedira', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '6', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 68, 'second': 20}, 'international_name': 'Miroslav Klose', 'club_shirt_name': 'Klose', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 74, 'second': 29}, 'international_name': 'Marco Reus', 'club_shirt_name': 'Reus', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 89, 'second': 2}, 'international_name': 'Dimitris Salpingidis', 'club_shirt_name': 'Salpi', 'country_code': 'GRE', 'national_field_position': 'FORWARD', 'national_jersey_number': '14', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Stéphane Lannoy', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Lannoy', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Damir Skomina', 'role': 'REFEREE', 'name_short': 'Skomina', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Slavko Vinčić', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Vinčić', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Jaap Uilenberg', 'role': 'REFEREE_OBSERVER', 'name_short': 'Uilenberg', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Christian Schmölzer', 'role': 'UEFA_DELEGATE', 'name_short': 'Schmölzer', 'gender': 'MALE', 'counrty_code': 'AUT', 'counrty': 'Austria'}, {'name': 'Primož Arhar', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Arhar', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Matej Jug', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Jug', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Matej Žunič', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Žunič', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}]",Gdansk,Gdansk Stadium,Stadion Energa Gdansk,Gdansk Stadium,Gdansk Stadium,STADION ENERGA GDANSK
Czechia,Portugal,CZE,POR,0.0,1.0,,,0.0,1.0,Portugal,WIN_REGULAR,2012,2012-06-21,2012-06-21T18:45:00Z,2.0,,MD4,72.0,DRY,23.0,PARTLY_CLOUDY,10.0,FINISHED,SINGLE,QUARTER_FINALS,KNOCK_OUT,55590.0,250001178,POL,58274.0,52.239406,21.045881,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 79, 'second': 57}, 'international_name': 'Cristiano Ronaldo', 'club_shirt_name': 'Ronaldo', 'country_code': 'POR', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Michael Mullarkey', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Mullarkey', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Mark Clattenburg', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Clattenburg', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Howard Webb', 'role': 'REFEREE', 'name_short': 'Webb', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Marc Batta', 'role': 'REFEREE_OBSERVER', 'name_short': 'Batta', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Jonas Eriksson', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Eriksson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Geir Thorsteinsson', 'role': 'UEFA_DELEGATE', 'name_short': 'Thorsteinsson', 'gender': 'MALE', 'counrty_code': 'ISL', 'counrty': 'Iceland'}, {'name': 'Martin Atkinson', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Atkinson', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Sander van Roekel', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Van Roekel', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}]",Warsaw,Stadion Narodowy,PGE Narodowy,Stadion Narodowy,Stadion Narodowy,PGE Narodowy
Sweden,France,SWE,FRA,2.0,0.0,,,2.0,0.0,Sweden,WIN_REGULAR,2012,2012-06-19,2012-06-19T18:45:00Z,3.0,Group D,MD3,52.0,DRY,26.0,CLEAR_NIGHT,10.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,63010.0,250001449,UKR,68000.0,50.433439,30.522114,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 54, 'second': 19}, 'international_name': 'Zlatan Ibrahimović', 'club_shirt_name': 'IBRAHIMOVIĆ', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 1, 'minute': 90, 'second': 15}, 'international_name': 'Sebastian Larsson', 'club_shirt_name': 'Larsson', 'country_code': 'SWE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Jorge Sousa', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Jorge Sousa', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Pol van Boekel', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Van Boekel', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Iouri Baskakov', 'role': 'REFEREE_OBSERVER', 'name_short': 'Baskakov', 'gender': 'MALE', 'counrty_code': 'RUS', 'counrty': 'Russia'}, {'name': 'Jānis Mežeckis', 'role': 'UEFA_DELEGATE', 'name_short': 'Mežeckis', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}, {'name': 'Ricardo Santos', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ricardo Santos', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Bertino Miranda', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Bertino Miranda', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Duarte Gomes', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Duarte Gomes', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Pedro Proença', 'role': 'REFEREE', 'name_short': 'Proença', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}]",Kyiv,NSC Olimpiyskiy,NSC Olimpiyskiy,NSC Olimpiyskiy,NSC Olimpiyskiy,NSC Olimpiyskiy
England,Ukraine,ENG,UKR,1.0,0.0,,,1.0,0.0,England,WIN_REGULAR,2012,2012-06-19,2012-06-19T18:45:00Z,3.0,Group D,MD3,44.0,DRY,23.0,CLEAR_NIGHT,10.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,48700.0,250000431,UKR,52667.0,47.9947056,37.7857889,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 48, 'second': 26}, 'international_name': 'Wayne Rooney', 'club_shirt_name': 'Rooney', 'country_code': 'ENG', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Tom Harald Hagen', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Hagen', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Viktor Kassai', 'role': 'REFEREE', 'name_short': 'Kassai', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Gabor Erös', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Erös', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Armen Minasyan', 'role': 'UEFA_DELEGATE', 'name_short': 'Minasyan', 'gender': 'MALE', 'counrty_code': 'ARM', 'counrty': 'Armenia'}, {'name': 'Tamás Bognár', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Bognár', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'György Ring', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ring', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'István Vad', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Vad', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Marc Batta', 'role': 'REFEREE_OBSERVER', 'name_short': 'Batta', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}]",Donetsk,Donbass Arena,Donbass Arena,Donbass Arena,Donbas Arena,Donbass Arena
