home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
Netherlands,Romania,NED,ROU,2.0,0.0,,,2.0,0.0,Netherlands,WIN_REGULAR,2008,2008-06-17,2008-06-17T18:45:00Z,2.0,Group C,MD3,78.0,WET,17.0,CLOUDY_NIGHT,35.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,30777.0,89590,SUI,31500.0,46.9631194,7.464875,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 54, 'second': 54}, 'international_name': 'Klaas Jan Huntelaar', 'club_shirt_name': 'Huntelaar', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': '19', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 87, 'second': 36}, 'international_name': 'Robin van Persie', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Craig Thomson', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Thomson', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Matthias Arnet', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Arnet', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Stéphane Cuhat', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Cuhat', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Massimo Busacca', 'role': 'REFEREE', 'name_short': 'Busacca', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Jozef Marko', 'role': 'REFEREE_OBSERVER', 'name_short': 'Marko', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'František Laurinec', 'role': 'UEFA_DELEGATE', 'name_short': 'Laurinec', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}]",Bern,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf
Austria,Germany,AUT,GER,0.0,1.0,,,0.0,1.0,Germany,WIN_REGULAR,2008,2008-06-16,2008-06-16T18:45:00Z,2.0,Group B,MD3,53.0,DRY,21.0,PARTLY_CLOUDY,35.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,51428.0,62085,AUT,49898.0,48.2071889,16.4205083,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 49, 'second': 25}, 'international_name': 'Michael Ballack', 'club_shirt_name': 'Ballack', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '13', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Sergey Zuev', 'role': 'REFEREE_OBSERVER', 'name_short': 'Zuev', 'gender': 'MALE', 'counrty_code': 'RUS', 'counrty': 'Russia'}, {'name': 'Teuvo Holopainen', 'role': 'UEFA_DELEGATE', 'name_short': 'Holopainen', 'gender': 'MALE', 'counrty_code': 'FIN', 'counrty': 'Finland'}, {'name': 'Juan Carlos Yuste', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Yuste', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Jesús Calvo Guadamuro', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Calvo Guadamuro', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Damir Skomina', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Skomina', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Manuel Mejuto González', 'role': 'REFEREE', 'name_short': 'Mejuto González', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}]",Vienna,Ernst-Happel-Stadion,Ernst-Happel-Stadion,Ernst-Happel-Stadion,Ernst-Happel-Stadion,Ernst-Happel-Stadion
Poland,Croatia,POL,CRO,0.0,1.0,,,0.0,1.0,Croatia,WIN_REGULAR,2008,2008-06-16,2008-06-16T18:45:00Z,2.0,Group B,MD3,48.0,DRY,22.0,PARTLY_CLOUDY,10.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,30461.0,80676,AUT,29863.0,46.608945,14.277495,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 52, 'second': 3}, 'international_name': 'Ivan Klasnić', 'club_shirt_name': 'Klasnić', 'country_code': 'CRO', 'national_field_position': 'FORWARD', 'national_jersey_number': '15', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Dane Jošt', 'role': 'UEFA_DELEGATE', 'name_short': 'Jošt', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Dimitrios Saraidaris', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Saraidaris', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Olegário Benquerença', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Olegário Benquerença', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Dimitrios Bozatzidis', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Bozatzidis', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Kyros Vassaras', 'role': 'REFEREE', 'name_short': 'Vassaras', 'gender': 'MALE', 'counrty_code': 'GRE', 'counrty': 'Greece'}, {'name': 'Bo Karlsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Karlsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}]",Klagenfurt,Wörthersee Stadion,Wörthersee Stadion,Wörthersee Stadion,Wörthersee Stadion,28 Black Arena
Türki̇ye,Czechia,TUR,CZE,3.0,2.0,,,3.0,2.0,Türki̇ye,WIN_REGULAR,2008,2008-06-15,2008-06-15T18:45:00Z,2.0,Group A,MD3,62.0,DAMP,15.0,CLOUDY_NIGHT,22.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,29016.0,83180,SUI,26000.0,46.1779972,6.1272833,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 34, 'second': 25}, 'international_name': 'Jan Koller', 'club_shirt_name': 'Koller', 'country_code': 'CZE', 'national_field_position': '', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 62, 'second': 16}, 'international_name': 'Jaroslav Plašil', 'club_shirt_name': 'Plasil', 'country_code': 'CZE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '13', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 75, 'second': 26}, 'international_name': 'Arda Turan', 'club_shirt_name': 'Arda', 'country_code': 'TUR', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 87, 'second': 55}, 'international_name': 'Nihat Kahveci', 'club_shirt_name': 'Nihat', 'country_code': 'TUR', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 89, 'second': 59}, 'international_name': 'Nihat Kahveci', 'club_shirt_name': 'Nihat', 'country_code': 'TUR', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'injuryMinute': 2, 'minute': 90, 'second': 35}, 'international_name': 'Volkan Demirel', 'club_shirt_name': 'VOLKAN', 'country_code': 'TUR', 'national_field_position': 'GOALKEEPER', 'national_jersey_number': '1'}]","[{'name': 'Henrik Andren', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Andren', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Vladimir Šajn', 'role': 'REFEREE_OBSERVER', 'name_short': 'Šajn', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Stefan Wittberg', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Wittberg', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Grzegorz Gilewski', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Gilewski', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Peter Fröjdfeldt', 'role': 'REFEREE', 'name_short': 'Fröjdfeldt', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Trygve Bornø', 'role': 'UEFA_DELEGATE', 'name_short': 'Bornø', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}]",Geneva,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève
Switzerland,Portugal,SUI,POR,2.0,0.0,,,2.0,0.0,Switzerland,WIN_REGULAR,2008,2008-06-15,2008-06-15T18:45:00Z,2.0,Group A,MD3,83.0,DRY,12.0,CLOUDY,28.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,39730.0,63171,SUI,36000.0,47.5416361,7.620125,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 71, 'second': 36}, 'international_name': 'Hakan Yakin', 'club_shirt_name': 'Yakin', 'country_code': 'SUI', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 83, 'second': 48}, 'international_name': 'Hakan Yakin', 'club_shirt_name': 'Yakin', 'country_code': 'SUI', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Markus Mayr', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Mayr', 'gender': 'MALE', 'counrty_code': 'AUT', 'counrty': 'Austria'}, {'name': 'Ivan Bebek', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Bebek', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Konrad Plautz', 'role': 'REFEREE', 'name_short': 'Plautz', 'gender': 'MALE', 'counrty_code': 'AUT', 'counrty': 'Austria'}, {'name': 'Mark Blackbourne', 'role': 'UEFA_DELEGATE', 'name_short': 'Blackbourne', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Egon Bereuter', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Bereuter', 'gender': 'MALE', 'counrty_code': 'AUT', 'counrty': 'Austria'}, {'name': 'Pierluigi Collina', 'role': 'REFEREE_OBSERVER', 'name_short': 'Collina', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}]",Basel,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park
Greece,Russia,GRE,RUS,0.0,1.0,,,0.0,1.0,Russia,WIN_REGULAR,2008,2008-06-14,2008-06-14T18:45:00Z,2.0,Group D,MD2,34.0,DRY,13.0,CLOUDY,23.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,31063.0,83487,AUT,30071.0,47.8162861,12.9981972,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 33, 'second': 49}, 'international_name': 'Konstantin Zyryanov', 'club_shirt_name': '', 'country_code': 'RUS', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Paolo Calcagno', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Calcagno', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Roberto Rosetti', 'role': 'REFEREE', 'name_short': 'Rosetti', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Olegário Benquerença', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Olegário Benquerença', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Marc Batta', 'role': 'REFEREE_OBSERVER', 'name_short': 'Batta', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Alessandro Griselli', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Griselli', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Jānis Mežeckis', 'role': 'UEFA_DELEGATE', 'name_short': 'Mežeckis', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}]",Salzburg,Stadion Salzburg,Stadion Salzburg,Stadion Salzburg,Stadion Salzburg,Red Bull Arena
Sweden,Spain,SWE,ESP,1.0,2.0,,,1.0,2.0,Spain,WIN_REGULAR,2008,2008-06-14,2008-06-14T16:00:00Z,2.0,Group D,MD2,34.0,DRY,19.0,CLOUDY,10.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,30772.0,77473,AUT,14932.0,47.2560139,11.4111694,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 15, 'second': 23}, 'international_name': 'Fernando Torres', 'club_shirt_name': '', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 34, 'second': 18}, 'international_name': 'Zlatan Ibrahimović', 'club_shirt_name': 'IBRAHIMOVIĆ', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 2, 'minute': 90, 'second': 51}, 'international_name': 'David Villa', 'club_shirt_name': 'Villa', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Adrianus Inia', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Inia', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'František Laurinec', 'role': 'UEFA_DELEGATE', 'name_short': 'Laurinec', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Craig Thomson', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Thomson', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Hans Ten Hoove', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ten Hoove', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Jozef Marko', 'role': 'REFEREE_OBSERVER', 'name_short': 'Marko', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Pieter Vink', 'role': 'REFEREE', 'name_short': 'Vink', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}]",Innsbruck,Tivoli Stadion Tirol,Tivoli Neu,Tivoli Stadion Tirol,Tivoli Stadion Tirol,Tivoli Stadion Tirol
Netherlands,France,NED,FRA,4.0,1.0,,,4.0,1.0,Netherlands,WIN_REGULAR,2008,2008-06-13,2008-06-13T18:45:00Z,2.0,Group C,MD2,62.0,DAMP,14.0,PARTLY_CLOUDY_NIGHT,8.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,30777.0,89590,SUI,31500.0,46.9631194,7.464875,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 9, 'second': 59}, 'international_name': 'Dirk Kuyt', 'club_shirt_name': 'Kuyt', 'country_code': 'NED', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '15', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 59, 'second': 16}, 'international_name': 'Robin van Persie', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 71, 'second': 29}, 'international_name': 'Thierry Henry', 'club_shirt_name': 'Henry', 'country_code': 'FRA', 'national_field_position': '', 'national_jersey_number': '12', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 72, 'second': 14}, 'international_name': 'Arjen Robben', 'club_shirt_name': 'Robben', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 2, 'minute': 90, 'second': 26}, 'international_name': 'Wesley Sneijder', 'club_shirt_name': 'Sneijder', 'country_code': 'NED', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Volker Wezel', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Wezel', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Grzegorz Gilewski', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Gilewski', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Carsten Kadach', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Kadach', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Herbert Fandel', 'role': 'REFEREE', 'name_short': 'Fandel', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Bo Karlsson', 'role': 'REFEREE_OBSERVER', 'name_short': 'Karlsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Liutauras Varanavičius', 'role': 'UEFA_DELEGATE', 'name_short': 'Varanavičius', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}]",Bern,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf
Italy,Romania,ITA,ROU,1.0,1.0,,,1.0,1.0,,DRAW,2008,2008-06-13,2008-06-13T16:00:00Z,2.0,Group C,MD2,48.0,DRY,15.0,PARTLY_CLOUDY,14.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,30585.0,63175,SUI,24056.0,47.3828028,8.5037194,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 55, 'second': 5}, 'international_name': 'Adrian Mutu', 'club_shirt_name': '', 'country_code': 'ROU', 'national_field_position': '', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 56, 'second': 51}, 'international_name': 'Christian Panucci', 'club_shirt_name': 'Panucci', 'country_code': 'ITA', 'national_field_position': '', 'national_jersey_number': '2', 'goal_type': 'SCORED'}]","[{'phase': 'SECOND_HALF', 'time': {'minute': 81, 'second': 23}, 'international_name': 'Adrian Mutu', 'club_shirt_name': '', 'country_code': 'ROU', 'national_field_position': '', 'national_jersey_number': '10', 'penalty_type': 'MISSED'}]",,,"[{'name': 'Dennis Cruise', 'role': 'UEFA_DELEGATE', 'name_short': 'Cruise', 'gender': 'MALE', 'counrty_code': 'IRL', 'counrty': 'Republic of Ireland'}, {'name': 'Geir Åge Holen', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Holen', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Jan Petter Randen', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Randen', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Ivan Bebek', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Bebek', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Tom Henning Øvrebø', 'role': 'REFEREE', 'name_short': 'Øvrebø', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Hugh Dallas', 'role': 'REFEREE_OBSERVER', 'name_short': 'Dallas', 'gender': 'MALE', 'counrty_code': '', 'counrty': ''}]",Zurich,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund 
Austria,Poland,AUT,POL,1.0,1.0,,,1.0,1.0,,DRAW,2008,2008-06-12,2008-06-12T18:45:00Z,2.0,Group B,MD2,46.0,DRY,21.0,SUNNY,75.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,51428.0,62085,AUT,49898.0,48.2071889,16.4205083,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 30, 'second': 28}, 'international_name': 'Roger Guerreiro', 'club_shirt_name': 'Guerreiro', 'country_code': 'POL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 3, 'minute': 90, 'second': 48}, 'international_name': 'Ivica Vastic', 'club_shirt_name': 'Vastic', 'country_code': 'AUT', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Howard Webb', 'role': 'REFEREE', 'name_short': 'Webb', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Viktor Kassai', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Kassai', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Darren Cann', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Cann', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Trygve Bornø', 'role': 'UEFA_DELEGATE', 'name_short': 'Bornø', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Jaap Uilenberg', 'role': 'REFEREE_OBSERVER', 'name_short': 'Uilenberg', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Michael Mullarkey', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Mullarkey', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}]",Vienna,Ernst-Happel-Stadion,Ernst-Happel-Stadion,Ernst-Happel-Stadion,Ernst-Happel-Stadion,Ernst-Happel-Stadion
Croatia,Germany,CRO,GER,2.0,1.0,,,2.0,1.0,Croatia,WIN_REGULAR,2008,2008-06-12,2008-06-12T16:00:00Z,2.0,Group B,MD2,67.0,WET,21.0,CLOUDY,10.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,30461.0,80676,AUT,29863.0,46.608945,14.277495,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 24, 'second': 1}, 'international_name': 'Darijo Srna', 'club_shirt_name': '', 'country_code': 'CRO', 'national_field_position': 'DEFENDER', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 62, 'second': 38}, 'international_name': 'Ivica Olić', 'club_shirt_name': 'Olić', 'country_code': 'CRO', 'national_field_position': '', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 79, 'second': 28}, 'international_name': 'Lukas Podolski', 'club_shirt_name': 'Podolski', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'injuryMinute': 2, 'minute': 90, 'second': 9}, 'international_name': 'Bastian Schweinsteiger', 'club_shirt_name': 'SCHWEINSTEIGER', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7'}]","[{'name': 'Stéphane Lannoy', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Lannoy', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Mark Blackbourne', 'role': 'UEFA_DELEGATE', 'name_short': 'Blackbourne', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Frank De Bleeckere', 'role': 'REFEREE', 'name_short': 'De Bleeckere', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Peter Hermans', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Hermans', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Alex Verstraeten', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Verstraeten', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Sergey Zuev', 'role': 'REFEREE_OBSERVER', 'name_short': 'Zuev', 'gender': 'MALE', 'counrty_code': 'RUS', 'counrty': 'Russia'}]",Klagenfurt,Wörthersee Stadion,Wörthersee Stadion,Wörthersee Stadion,Wörthersee Stadion,28 Black Arena
Switzerland,Türki̇ye,SUI,TUR,1.0,2.0,,,1.0,2.0,Türki̇ye,WIN_REGULAR,2008,2008-06-11,2008-06-11T18:45:00Z,2.0,Group A,MD2,88.0,WET,18.0,RAIN,14.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,39730.0,63171,SUI,36000.0,47.5416361,7.620125,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 32, 'second': 25}, 'international_name': 'Hakan Yakin', 'club_shirt_name': 'Yakin', 'country_code': 'SUI', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 57, 'second': 23}, 'international_name': 'Semih Şentürk', 'club_shirt_name': 'Semih', 'country_code': 'TUR', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 2, 'minute': 90, 'second': 59}, 'international_name': 'Arda Turan', 'club_shirt_name': 'Arda', 'country_code': 'TUR', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Damir Skomina', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Skomina', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Lubos Michel', 'role': 'REFEREE', 'name_short': 'Michel', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Teuvo Holopainen', 'role': 'UEFA_DELEGATE', 'name_short': 'Holopainen', 'gender': 'MALE', 'counrty_code': 'FIN', 'counrty': 'Finland'}, {'name': 'Roman Slyško', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Slyško', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}, {'name': 'Pierluigi Collina', 'role': 'REFEREE_OBSERVER', 'name_short': 'Collina', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Martin Balko', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Balko', 'gender': 'MALE', 'counrty_code': 'SVK', 'counrty': 'Slovakia'}]",Basel,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park
